390,62,284,91,32,19,-1,-1,-1
390,384,653,345,54,47,-1,-1,-1
391,22,517,271,54,46,-1,-1,-1
391,60,59,62,25,20,-1,-1,-1
391,62,278,90,31,19,-1,-1,-1
391,384,653,345,54,47,-1,-1,-1
392,22,518,272,54,45,-1,-1,-1
392,60,60,62,26,21,-1,-1,-1
392,62,270,88,32,19,-1,-1,-1
392,384,653,345,54,47,-1,-1,-1
393,22,519,273,54,44,-1,-1,-1
393,60,61,62,27,21,-1,-1,-1
393,62,263,86,33,20,-1,-1,-1
393,63,310,101,25,16,-1,-1,-1
393,384,653,345,54,47,-1,-1,-1
394,22,519,274,53,42,-1,-1,-1
394,60,63,63,27,21,-1,-1,-1
394,62,256,85,33,20,-1,-1,-1
394,63,305,100,24,16,-1,-1,-1
394,384,653,345,54,47,-1,-1,-1
395,22,518,275,53,42,-1,-1,-1
395,60,64,64,28,20,-1,-1,-1
395,62,250,84,33,20,-1,-1,-1
395,63,300,99,24,16,-1,-1,-1
395,384,653,345,54,47,-1,-1,-1
396,22,517,274,53,43,-1,-1,-1
396,60,66,65,27,20,-1,-1,-1
396,62,243,83,34,20,-1,-1,-1
396,63,294,98,24,16,-1,-1,-1
396,384,653,345,54,47,-1,-1,-1
397,22,517,273,53,44,-1,-1,-1
397,60,68,66,27,19,-1,-1,-1
397,62,236,82,35,20,-1,-1,-1
397,63,287,96,25,16,-1,-1,-1
397,384,653,345,54,47,-1,-1,-1
398,22,517,272,53,45,-1,-1,-1
398,60,70,67,27,19,-1,-1,-1
398,62,230,81,35,20,-1,-1,-1
398,63,281,96,25,16,-1,-1,-1
398,384,653,346,54,47,-1,-1,-1
399,22,518,272,53,45,-1,-1,-1
399,60,71,67,27,19,-1,-1,-1
399,62,225,81,35,20,-1,-1,-1
399,63,273,94,26,16,-1,-1,-1
399,384,653,346,54,47,-1,-1,-1
400,22,518,272,53,45,-1,-1,-1
400,60,73,67,28,20,-1,-1,-1
400,62,223,80,35,20,-1,-1,-1
400,63,267,94,26,16,-1,-1,-1
400,384,653,346,54,48,-1,-1,-1
401,22,518,272,53,45,-1,-1,-1
401,60,75,67,29,20,-1,-1,-1
401,62,221,80,35,20,-1,-1,-1
401,63,264,93,27,16,-1,-1,-1
401,384,653,345,54,48,-1,-1,-1
402,22,518,272,53,45,-1,-1,-1
402,60,77,67,29,21,-1,-1,-1
402,63,262,93,27,16,-1,-1,-1
402,65,59,60,22,17,-1,-1,-1
402,384,653,344,54,49,-1,-1,-1
403,22,518,272,53,45,-1,-1,-1
403,60,79,67,30,22,-1,-1,-1
403,65,60,60,22,18,-1,-1,-1
403,384,653,344,55,49,-1,-1,-1
404,22,518,272,53,45,-1,-1,-1
404,60,81,67,30,23,-1,-1,-1
404,65,61,60,23,18,-1,-1,-1
404,384,653,344,54,49,-1,-1,-1
405,22,518,272,53,45,-1,-1,-1
405,60,82,68,30,22,-1,-1,-1
405,65,61,61,23,18,-1,-1,-1
405,384,653,344,54,49,-1,-1,-1
406,22,518,272,53,45,-1,-1,-1
406,60,86,70,30,22,-1,-1,-1
406,65,62,62,22,18,-1,-1,-1
406,384,653,344,54,49,-1,-1,-1
407,22,518,272,53,45,-1,-1,-1
407,60,90,72,30,21,-1,-1,-1
407,64,342,108,25,16,-1,-1,-1
407,65,63,63,21,17,-1,-1,-1
407,384,653,344,54,49,-1,-1,-1
408,22,518,272,53,45,-1,-1,-1
408,60,95,74,28,21,-1,-1,-1
408,64,339,108,24,16,-1,-1,-1
408,65,65,64,21,17,-1,-1,-1
408,384,653,344,54,49,-1,-1,-1
409,22,518,272,53,45,-1,-1,-1
409,60,99,75,27,21,-1,-1,-1
409,64,338,107,24,16,-1,-1,-1
409,65,66,64,21,17,-1,-1,-1
409,384,653,344,54,49,-1,-1,-1
410,22,518,272,54,45,-1,-1,-1
410,60,103,77,25,20,-1,-1,-1
410,65,68,65,21,17,-1,-1,-1
410,384,653,344,54,49,-1,-1,-1
411,22,518,272,54,45,-1,-1,-1
411,60,106,78,25,20,-1,-1,-1
411,65,69,65,22,17,-1,-1,-1
411,384,653,344,54,49,-1,-1,-1
412,22,518,271,54,46,-1,-1,-1
412,60,108,79,26,21,-1,-1,-1
412,65,71,65,22,17,-1,-1,-1
412,384,653,344,54,49,-1,-1,-1
413,22,518,271,55,46,-1,-1,-1
413,60,110,80,27,21,-1,-1,-1
413,65,72,66,22,17,-1,-1,-1
413,384,653,344,54,49,-1,-1,-1
414,22,518,271,55,46,-1,-1,-1
414,60,112,80,29,22,-1,-1,-1
414,65,74,67,22,16,-1,-1,-1
414,384,653,344,54,49,-1,-1,-1
415,22,518,271,55,46,-1,-1,-1
415,60,113,81,31,22,-1,-1,-1
415,65,75,68,22,16,-1,-1,-1
415,384,653,344,54,49,-1,-1,-1
416,22,518,271,55,46,-1,-1,-1
416,60,114,81,32,22,-1,-1,-1
416,65,76,68,21,16,-1,-1,-1
416,384,653,345,54,48,-1,-1,-1
417,22,518,271,55,46,-1,-1,-1
417,60,117,82,33,23,-1,-1,-1
417,65,78,69,21,15,-1,-1,-1
417,66,314,102,21,15,-1,-1,-1
417,384,653,345,54,48,-1,-1,-1
418,22,518,271,55,46,-1,-1,-1
418,60,121,83,33,22,-1,-1,-1
418,65,80,70,20,15,-1,-1,-1
418,66,308,101,21,15,-1,-1,-1
418,384,653,345,54,48,-1,-1,-1
419,22,518,271,55,46,-1,-1,-1
419,60,127,84,31,21,-1,-1,-1
419,65,81,71,20,15,-1,-1,-1
419,66,303,100,21,15,-1,-1,-1
419,384,653,345,54,48,-1,-1,-1
420,22,518,271,55,46,-1,-1,-1
420,60,133,86,30,21,-1,-1,-1
420,65,81,71,20,15,-1,-1,-1
420,66,297,98,22,15,-1,-1,-1
420,384,653,345,54,48,-1,-1,-1
421,22,518,271,55,46,-1,-1,-1
421,60,139,88,30,21,-1,-1,-1
421,66,289,97,23,15,-1,-1,-1
421,67,91,76,22,15,-1,-1,-1
421,69,357,112,25,16,-1,-1,-1
421,384,653,345,54,48,-1,-1,-1
422,22,518,271,55,46,-1,-1,-1
422,60,142,89,32,22,-1,-1,-1
422,66,286,96,23,15,-1,-1,-1
422,67,92,76,22,15,-1,-1,-1
422,69,350,110,25,17,-1,-1,-1
422,384,653,345,54,48,-1,-1,-1
423,22,518,271,55,46,-1,-1,-1
423,60,145,90,34,23,-1,-1,-1
423,66,283,95,23,15,-1,-1,-1
423,67,92,76,22,15,-1,-1,-1
423,69,344,108,24,17,-1,-1,-1
423,384,653,345,54,48,-1,-1,-1
424,22,518,271,55,46,-1,-1,-1
424,60,149,91,35,24,-1,-1,-1
424,68,99,79,26,17,-1,-1,-1
424,69,335,105,25,18,-1,-1,-1
424,384,653,345,54,48,-1,-1,-1
425,22,518,271,55,46,-1,-1,-1
425,60,152,92,38,25,-1,-1,-1
425,68,101,79,25,17,-1,-1,-1
425,69,325,102,25,18,-1,-1,-1
425,384,653,345,54,48,-1,-1,-1
426,22,518,271,55,46,-1,-1,-1
426,60,155,93,41,27,-1,-1,-1
426,68,103,80,24,17,-1,-1,-1
426,69,316,99,25,18,-1,-1,-1
426,384,653,345,54,48,-1,-1,-1
427,22,518,271,55,46,-1,-1,-1
427,60,159,94,43,28,-1,-1,-1
427,68,105,81,23,17,-1,-1,-1
427,69,308,97,25,19,-1,-1,-1
427,384,653,345,54,48,-1,-1,-1
428,22,518,271,55,46,-1,-1,-1
428,60,163,95,44,29,-1,-1,-1
428,68,107,82,22,16,-1,-1,-1
428,69,301,96,25,19,-1,-1,-1
428,384,653,345,54,48,-1,-1,-1
429,22,518,271,55,46,-1,-1,-1
429,60,166,97,46,30,-1,-1,-1
429,68,108,83,22,16,-1,-1,-1
429,69,294,94,25,20,-1,-1,-1
429,384,653,345,54,48,-1,-1,-1
430,22,518,271,55,46,-1,-1,-1
430,60,170,97,48,31,-1,-1,-1
430,68,109,84,22,17,-1,-1,-1
430,69,287,93,25,20,-1,-1,-1
430,384,653,345,54,48,-1,-1,-1
431,22,518,271,55,46,-1,-1,-1
431,60,174,98,49,32,-1,-1,-1
431,68,110,84,23,17,-1,-1,-1
431,69,280,91,25,21,-1,-1,-1
431,384,653,345,54,48,-1,-1,-1
432,22,518,271,54,46,-1,-1,-1
432,60,179,99,51,34,-1,-1,-1
432,68,111,85,23,17,-1,-1,-1
432,69,273,90,25,20,-1,-1,-1
432,384,653,345,54,48,-1,-1,-1
433,22,517,271,54,46,-1,-1,-1
433,60,184,100,53,35,-1,-1,-1
433,69,267,89,25,20,-1,-1,-1
433,73,59,70,16,12,-1,-1,-1
433,384,653,345,54,47,-1,-1,-1
434,22,517,271,54,46,-1,-1,-1
434,60,189,102,54,36,-1,-1,-1
434,69,263,88,24,19,-1,-1,-1
434,73,59,70,16,11,-1,-1,-1
434,384,653,345,54,47,-1,-1,-1
435,22,517,271,55,46,-1,-1,-1
435,60,195,104,56,36,-1,-1,-1
435,69,262,88,23,18,-1,-1,-1
435,73,59,70,16,11,-1,-1,-1
435,384,653,345,54,47,-1,-1,-1
436,22,517,271,55,46,-1,-1,-1
436,60,202,106,59,37,-1,-1,-1
436,73,60,71,15,12,-1,-1,-1
436,384,653,345,54,47,-1,-1,-1
437,22,517,271,55,46,-1,-1,-1
437,60,208,108,62,39,-1,-1,-1
437,73,62,71,15,12,-1,-1,-1
437,384,653,345,54,47,-1,-1,-1
438,22,517,271,55,46,-1,-1,-1
438,60,216,109,63,41,-1,-1,-1
438,73,63,71,14,12,-1,-1,-1
438,384,653,345,54,47,-1,-1,-1
439,22,517,271,55,46,-1,-1,-1
439,60,223,111,65,43,-1,-1,-1
439,71,361,103,24,18,-1,-1,-1
439,73,63,71,15,12,-1,-1,-1
439,384,653,345,54,47,-1,-1,-1
440,22,517,271,55,46,-1,-1,-1
440,60,230,113,67,45,-1,-1,-1
440,71,355,102,24,18,-1,-1,-1
440,73,63,71,16,12,-1,-1,-1
440,384,653,345,54,47,-1,-1,-1
441,22,517,271,55,46,-1,-1,-1
441,60,237,116,69,45,-1,-1,-1
441,71,350,101,24,18,-1,-1,-1
441,73,64,71,17,12,-1,-1,-1
441,384,653,345,54,47,-1,-1,-1
442,22,517,271,55,46,-1,-1,-1
442,60,245,119,72,46,-1,-1,-1
442,70,161,95,29,21,-1,-1,-1
442,71,342,100,24,17,-1,-1,-1
442,73,66,71,18,12,-1,-1,-1
442,384,652,345,55,47,-1,-1,-1
443,22,517,271,55,46,-1,-1,-1
443,60,253,122,75,47,-1,-1,-1
443,70,162,94,32,22,-1,-1,-1
443,71,334,99,24,17,-1,-1,-1
443,73,68,72,19,12,-1,-1,-1
443,384,652,345,55,47,-1,-1,-1
444,22,517,271,55,46,-1,-1,-1
444,60,261,123,80,52,-1,-1,-1
444,70,163,94,33,23,-1,-1,-1
444,71,327,98,23,17,-1,-1,-1
444,73,70,72,19,12,-1,-1,-1
444,384,652,345,55,47,-1,-1,-1
445,22,517,271,55,46,-1,-1,-1
445,60,267,124,87,56,-1,-1,-1
445,70,166,93,37,25,-1,-1,-1
445,71,320,97,24,17,-1,-1,-1
445,73,71,73,20,12,-1,-1,-1
445,384,652,345,55,47,-1,-1,-1
446,22,517,271,55,46,-1,-1,-1
446,60,274,125,96,62,-1,-1,-1
446,70,168,93,38,26,-1,-1,-1
446,71,314,96,23,18,-1,-1,-1
446,73,73,74,20,12,-1,-1,-1
446,384,652,345,55,47,-1,-1,-1
447,22,517,271,55,47,-1,-1,-1
447,60,282,128,104,65,-1,-1,-1
447,70,168,92,40,27,-1,-1,-1
447,71,307,94,23,18,-1,-1,-1
447,72,345,110,26,19,-1,-1,-1
447,73,75,75,19,13,-1,-1,-1
447,384,652,345,55,47,-1,-1,-1
448,22,516,271,56,47,-1,-1,-1
448,60,294,131,110,69,-1,-1,-1
448,71,301,93,22,17,-1,-1,-1
448,72,338,108,26,19,-1,-1,-1
448,73,76,75,20,13,-1,-1,-1
448,384,652,345,55,47,-1,-1,-1
449,22,516,271,56,47,-1,-1,-1
449,60,305,135,115,72,-1,-1,-1
449,71,298,92,21,16,-1,-1,-1
449,72,332,107,25,17,-1,-1,-1
449,73,77,75,20,14,-1,-1,-1
449,74,183,90,50,32,-1,-1,-1
449,384,652,345,55,47,-1,-1,-1
450,22,516,271,56,47,-1,-1,-1
450,60,318,139,120,74,-1,-1,-1
450,71,296,92,21,16,-1,-1,-1
450,72,329,107,24,17,-1,-1,-1
450,73,77,75,20,14,-1,-1,-1
450,74,185,91,50,32,-1,-1,-1
450,384,652,345,55,47,-1,-1,-1
451,22,516,271,57,47,-1,-1,-1
451,60,328,143,129,76,-1,-1,-1
451,72,326,106,24,16,-1,-1,-1
451,74,188,93,50,32,-1,-1,-1
451,384,652,345,55,47,-1,-1,-1
452,22,516,271,57,47,-1,-1,-1
452,60,340,147,138,78,-1,-1,-1
452,74,193,94,47,31,-1,-1,-1
452,384,652,345,55,47,-1,-1,-1
453,22,516,272,57,45,-1,-1,-1
453,60,354,152,147,81,-1,-1,-1
453,74,195,95,44,30,-1,-1,-1
453,75,334,100,20,14,-1,-1,-1
453,384,652,345,55,47,-1,-1,-1
454,22,516,273,56,44,-1,-1,-1
454,60,370,157,155,84,-1,-1,-1
454,74,197,95,41,30,-1,-1,-1
454,75,328,99,20,13,-1,-1,-1
454,384,652,345,55,47,-1,-1,-1
455,22,516,274,55,44,-1,-1,-1
455,60,378,161,159,84,-1,-1,-1
455,75,326,99,20,13,-1,-1,-1
455,384,652,345,55,47,-1,-1,-1
456,22,516,273,54,43,-1,-1,-1
456,60,383,162,162,86,-1,-1,-1
456,75,325,98,20,13,-1,-1,-1
456,384,653,345,54,47,-1,-1,-1
457,22,516,273,54,43,-1,-1,-1
457,76,229,107,39,27,-1,-1,-1
457,384,653,345,54,47,-1,-1,-1
458,22,516,274,54,42,-1,-1,-1
458,76,235,108,39,28,-1,-1,-1
458,384,653,346,54,47,-1,-1,-1
459,22,516,274,55,42,-1,-1,-1
459,76,237,108,38,28,-1,-1,-1
459,77,288,124,34,27,-1,-1,-1
459,384,653,346,54,47,-1,-1,-1
460,22,517,274,55,41,-1,-1,-1
460,76,239,108,37,29,-1,-1,-1
460,77,290,124,34,28,-1,-1,-1
460,78,104,79,26,17,-1,-1,-1
460,384,653,346,54,48,-1,-1,-1
461,22,518,274,54,41,-1,-1,-1
461,77,291,124,35,29,-1,-1,-1
461,78,105,79,26,18,-1,-1,-1
461,384,654,345,54,48,-1,-1,-1
462,22,518,274,53,41,-1,-1,-1
462,78,105,79,26,18,-1,-1,-1
462,384,654,344,55,49,-1,-1,-1
463,22,517,273,52,42,-1,-1,-1
463,78,107,79,27,19,-1,-1,-1
463,384,654,344,55,49,-1,-1,-1
464,22,517,273,52,43,-1,-1,-1
464,78,109,80,27,20,-1,-1,-1
464,384,654,344,55,49,-1,-1,-1
465,22,517,272,53,45,-1,-1,-1
465,78,111,80,27,20,-1,-1,-1
465,79,324,159,38,28,-1,-1,-1
465,81,297,93,26,19,-1,-1,-1
465,384,654,344,56,49,-1,-1,-1
466,22,518,271,53,45,-1,-1,-1
466,78,112,80,26,20,-1,-1,-1
466,79,332,161,38,28,-1,-1,-1
466,81,291,93,26,18,-1,-1,-1
466,384,653,343,55,49,-1,-1,-1
467,22,517,271,53,46,-1,-1,-1
467,79,339,164,39,29,-1,-1,-1
467,80,208,81,26,16,-1,-1,-1
467,81,287,92,25,17,-1,-1,-1
467,384,653,343,55,49,-1,-1,-1
468,22,517,271,54,46,-1,-1,-1
468,79,350,167,37,30,-1,-1,-1
468,80,207,80,26,16,-1,-1,-1
468,81,280,92,24,16,-1,-1,-1
468,384,653,343,55,49,-1,-1,-1
469,22,517,271,54,46,-1,-1,-1
469,79,361,171,37,31,-1,-1,-1
469,80,206,80,27,16,-1,-1,-1
469,81,274,90,23,16,-1,-1,-1
469,89,139,90,20,18,-1,-1,-1
469,384,653,343,54,49,-1,-1,-1
470,22,517,271,54,46,-1,-1,-1
470,79,373,175,39,32,-1,-1,-1
470,81,267,90,22,15,-1,-1,-1
470,89,142,90,20,18,-1,-1,-1
470,384,653,343,54,49,-1,-1,-1
471,22,517,271,55,46,-1,-1,-1
471,79,385,180,39,32,-1,-1,-1
471,81,260,88,21,15,-1,-1,-1
471,89,144,90,20,18,-1,-1,-1
471,384,653,343,54,49,-1,-1,-1
472,22,517,272,55,45,-1,-1,-1
472,79,392,183,40,32,-1,-1,-1
472,81,254,87,22,14,-1,-1,-1
472,89,147,91,20,18,-1,-1,-1
472,384,653,344,54,48,-1,-1,-1
473,22,516,272,55,45,-1,-1,-1
473,79,397,184,38,32,-1,-1,-1
473,81,248,86,22,14,-1,-1,-1
473,89,151,92,21,18,-1,-1,-1
473,384,653,344,54,48,-1,-1,-1
474,22,516,272,56,45,-1,-1,-1
474,81,243,85,23,14,-1,-1,-1
474,82,674,137,113,76,-1,-1,-1
474,89,155,94,21,18,-1,-1,-1
474,93,57,69,16,10,-1,-1,-1
474,384,653,344,54,48,-1,-1,-1
475,22,516,273,55,45,-1,-1,-1
475,81,237,84,24,14,-1,-1,-1
475,82,660,134,115,78,-1,-1,-1
475,89,159,95,21,18,-1,-1,-1
475,93,57,69,16,10,-1,-1,-1
475,384,653,344,54,49,-1,-1,-1
476,22,517,274,55,44,-1,-1,-1
476,81,232,84,24,14,-1,-1,-1
476,82,651,131,115,79,-1,-1,-1
476,89,161,96,21,18,-1,-1,-1
476,93,58,69,16,10,-1,-1,-1
476,384,653,344,54,49,-1,-1,-1
477,22,517,275,55,43,-1,-1,-1
477,81,227,83,23,14,-1,-1,-1
477,82,636,128,118,81,-1,-1,-1
477,89,162,96,21,18,-1,-1,-1
477,93,59,69,16,11,-1,-1,-1
477,384,653,344,54,49,-1,-1,-1
478,22,518,275,53,42,-1,-1,-1
478,81,222,82,22,13,-1,-1,-1
478,82,620,124,126,84,-1,-1,-1
478,93,60,69,16,11,-1,-1,-1
478,384,653,344,54,48,-1,-1,-1
479,22,517,275,53,41,-1,-1,-1
479,81,219,82,21,13,-1,-1,-1
479,82,602,121,136,85,-1,-1,-1
479,93,61,69,16,11,-1,-1,-1
479,384,653,344,54,49,-1,-1,-1
480,22,517,275,52,41,-1,-1,-1
480,81,217,81,21,13,-1,-1,-1
480,82,585,118,142,86,-1,-1,-1
480,83,181,97,21,14,-1,-1,-1
480,93,62,69,16,11,-1,-1,-1
480,384,654,344,54,49,-1,-1,-1
481,22,516,274,52,42,-1,-1,-1
481,82,567,116,145,86,-1,-1,-1
481,83,184,97,21,13,-1,-1,-1
481,93,63,69,16,11,-1,-1,-1
481,384,654,345,54,49,-1,-1,-1
482,22,515,273,52,44,-1,-1,-1
482,82,553,112,143,87,-1,-1,-1
482,83,186,97,21,14,-1,-1,-1
482,93,64,70,16,11,-1,-1,-1
482,384,654,345,54,48,-1,-1,-1
483,22,515,272,53,45,-1,-1,-1
483,82,538,109,143,89,-1,-1,-1
483,83,190,98,21,14,-1,-1,-1
483,93,66,70,16,11,-1,-1,-1
483,384,654,346,54,48,-1,-1,-1
484,22,515,272,53,46,-1,-1,-1
484,82,525,107,140,88,-1,-1,-1
484,83,193,99,22,14,-1,-1,-1
484,84,681,235,103,83,-1,-1,-1
484,93,68,71,16,11,-1,-1,-1
484,384,654,346,54,48,-1,-1,-1
485,22,516,271,54,46,-1,-1,-1
485,82,508,105,138,85,-1,-1,-1
485,83,195,99,22,14,-1,-1,-1
485,84,687,237,100,81,-1,-1,-1
485,93,71,71,16,11,-1,-1,-1
485,384,653,345,54,48,-1,-1,-1
486,22,516,271,54,47,-1,-1,-1
486,82,493,104,134,81,-1,-1,-1
486,83,196,99,22,14,-1,-1,-1
486,84,689,238,98,79,-1,-1,-1
486,93,73,72,16,11,-1,-1,-1
486,384,653,345,54,49,-1,-1,-1
487,22,517,271,54,47,-1,-1,-1
487,82,476,101,130,76,-1,-1,-1
487,93,75,73,16,11,-1,-1,-1
487,384,653,344,54,50,-1,-1,-1
488,22,517,271,54,47,-1,-1,-1
488,82,462,100,125,73,-1,-1,-1
488,86,150,93,19,16,-1,-1,-1
488,93,77,73,16,11,-1,-1,-1
488,384,652,344,54,50,-1,-1,-1
489,22,517,271,54,47,-1,-1,-1
489,82,447,97,120,70,-1,-1,-1
489,86,153,93,19,16,-1,-1,-1
489,93,80,74,16,11,-1,-1,-1
489,384,652,343,54,50,-1,-1,-1
490,22,517,271,54,47,-1,-1,-1
490,82,435,96,117,69,-1,-1,-1
490,86,156,94,19,16,-1,-1,-1
490,93,82,74,16,11,-1,-1,-1
490,384,652,343,54,50,-1,-1,-1
491,22,518,271,54,47,-1,-1,-1
491,82,421,94,114,67,-1,-1,-1
491,86,160,96,19,16,-1,-1,-1
491,93,84,75,16,11,-1,-1,-1
491,384,653,343,54,50,-1,-1,-1
492,22,518,271,54,47,-1,-1,-1
492,82,410,93,111,65,-1,-1,-1
492,86,163,97,19,16,-1,-1,-1
492,93,86,76,16,11,-1,-1,-1
492,384,653,343,54,49,-1,-1,-1
493,22,518,271,54,47,-1,-1,-1
493,82,398,92,107,64,-1,-1,-1
493,86,167,98,20,16,-1,-1,-1
493,93,89,76,16,11,-1,-1,-1
493,384,653,343,54,49,-1,-1,-1
494,22,518,271,54,47,-1,-1,-1
494,82,391,92,100,60,-1,-1,-1
494,86,171,99,20,16,-1,-1,-1
494,93,91,77,16,11,-1,-1,-1
494,384,653,343,54,49,-1,-1,-1
495,22,518,271,54,47,-1,-1,-1
495,82,384,93,90,54,-1,-1,-1
495,85,286,97,23,17,-1,-1,-1
495,86,175,100,21,16,-1,-1,-1
495,87,59,67,15,12,-1,-1,-1
495,93,93,78,16,11,-1,-1,-1
495,384,653,343,54,49,-1,-1,-1
496,22,519,271,54,46,-1,-1,-1
496,82,377,94,81,47,-1,-1,-1
496,85,281,96,23,17,-1,-1,-1
496,86,178,101,21,17,-1,-1,-1
496,87,59,67,15,11,-1,-1,-1
496,93,96,78,16,11,-1,-1,-1
496,384,653,343,54,49,-1,-1,-1
497,22,519,271,54,46,-1,-1,-1
497,82,369,93,76,44,-1,-1,-1
497,85,275,96,23,16,-1,-1,-1
497,86,182,102,22,17,-1,-1,-1
497,87,60,68,15,11,-1,-1,-1
497,93,98,79,16,11,-1,-1,-1
497,384,653,344,54,49,-1,-1,-1
498,22,519,271,53,45,-1,-1,-1
498,82,359,92,73,42,-1,-1,-1
498,85,269,95,23,16,-1,-1,-1
498,86,185,103,22,17,-1,-1,-1
498,87,60,68,15,11,-1,-1,-1
498,93,100,79,16,11,-1,-1,-1
498,384,653,344,54,48,-1,-1,-1
499,22,519,271,54,45,-1,-1,-1
499,82,351,90,71,41,-1,-1,-1
499,85,265,95,24,16,-1,-1,-1
499,86,189,105,23,17,-1,-1,-1
499,87,61,68,15,11,-1,-1,-1
499,93,103,80,16,11,-1,-1,-1
499,384,653,345,54,47,-1,-1,-1
500,22,519,271,54,46,-1,-1,-1
500,82,343,88,71,41,-1,-1,-1
500,85,263,94,24,16,-1,-1,-1
500,86,193,106,24,17,-1,-1,-1
500,87,62,68,15,11,-1,-1,-1
500,93,105,81,16,11,-1,-1,-1
500,384,653,345,54,47,-1,-1,-1
501,22,519,271,54,46,-1,-1,-1
501,82,335,86,71,41,-1,-1,-1
501,86,198,108,24,17,-1,-1,-1
501,87,62,68,16,11,-1,-1,-1
501,93,107,81,16,11,-1,-1,-1
501,384,653,345,54,47,-1,-1,-1
502,22,519,271,54,46,-1,-1,-1
502,82,327,85,70,39,-1,-1,-1
502,86,204,110,23,17,-1,-1,-1
502,87,62,68,16,11,-1,-1,-1
502,93,109,82,16,11,-1,-1,-1
502,384,653,345,54,47,-1,-1,-1
503,22,518,271,55,47,-1,-1,-1
503,82,320,84,68,38,-1,-1,-1
503,86,210,111,23,17,-1,-1,-1
503,87,64,68,17,11,-1,-1,-1
503,93,112,83,16,11,-1,-1,-1
503,384,653,345,54,47,-1,-1,-1
504,22,518,271,55,47,-1,-1,-1
504,82,312,83,67,37,-1,-1,-1
504,86,216,113,23,17,-1,-1,-1
504,87,66,69,16,12,-1,-1,-1
504,93,114,83,16,11,-1,-1,-1
504,384,653,345,54,47,-1,-1,-1
505,22,517,271,56,47,-1,-1,-1
505,82,305,83,64,36,-1,-1,-1
505,86,223,115,23,17,-1,-1,-1
505,87,70,71,15,12,-1,-1,-1
505,88,106,80,24,15,-1,-1,-1
505,93,116,84,16,11,-1,-1,-1
505,384,653,345,54,47,-1,-1,-1
506,22,517,271,57,47,-1,-1,-1
506,82,298,81,63,36,-1,-1,-1
506,86,229,117,23,17,-1,-1,-1
506,87,72,71,15,11,-1,-1,-1
506,88,106,81,24,15,-1,-1,-1
506,93,119,84,16,11,-1,-1,-1
506,384,653,345,54,47,-1,-1,-1
507,22,517,271,57,46,-1,-1,-1
507,82,291,80,62,36,-1,-1,-1
507,86,236,119,24,17,-1,-1,-1
507,87,73,72,15,11,-1,-1,-1
507,88,106,82,24,15,-1,-1,-1
507,93,121,85,16,11,-1,-1,-1
507,384,653,345,54,47,-1,-1,-1
508,22,517,273,57,45,-1,-1,-1
508,82,285,78,62,36,-1,-1,-1
508,86,241,121,25,17,-1,-1,-1
508,87,74,72,15,11,-1,-1,-1
508,88,107,83,24,15,-1,-1,-1
508,93,123,86,16,11,-1,-1,-1
508,384,653,345,54,47,-1,-1,-1
509,22,517,274,56,44,-1,-1,-1
509,82,279,78,61,35,-1,-1,-1
509,86,249,123,26,17,-1,-1,-1
509,87,75,72,15,11,-1,-1,-1
509,88,108,83,23,15,-1,-1,-1
509,93,126,86,16,11,-1,-1,-1
509,384,653,345,54,47,-1,-1,-1
510,22,518,276,55,42,-1,-1,-1
510,82,274,77,60,34,-1,-1,-1
510,86,255,125,26,18,-1,-1,-1
510,87,76,72,15,12,-1,-1,-1
510,88,108,83,23,15,-1,-1,-1
510,93,128,87,16,11,-1,-1,-1
510,384,653,345,54,47,-1,-1,-1
511,22,518,275,54,43,-1,-1,-1
511,82,269,78,59,32,-1,-1,-1
511,86,264,126,25,18,-1,-1,-1
511,87,76,72,16,11,-1,-1,-1
511,93,130,88,16,11,-1,-1,-1
511,384,653,345,54,47,-1,-1,-1
512,22,517,274,54,44,-1,-1,-1
512,82,265,78,56,31,-1,-1,-1
512,86,272,128,25,19,-1,-1,-1
512,87,76,72,15,11,-1,-1,-1
512,93,132,88,16,11,-1,-1,-1
512,384,653,345,54,48,-1,-1,-1
513,22,517,273,55,45,-1,-1,-1
513,82,263,78,51,28,-1,-1,-1
513,86,280,130,24,19,-1,-1,-1
513,87,76,72,16,11,-1,-1,-1
513,93,135,89,16,11,-1,-1,-1
513,384,652,345,55,48,-1,-1,-1
514,22,516,272,55,46,-1,-1,-1
514,82,262,78,49,28,-1,-1,-1
514,86,288,132,24,19,-1,-1,-1
514,93,137,89,16,11,-1,-1,-1
514,384,652,345,55,48,-1,-1,-1
515,22,517,271,56,47,-1,-1,-1
515,82,263,78,45,27,-1,-1,-1
515,86,296,136,25,19,-1,-1,-1
515,93,139,90,16,11,-1,-1,-1
515,101,111,81,16,12,-1,-1,-1
515,384,652,346,55,47,-1,-1,-1
516,22,517,271,56,47,-1,-1,-1
516,86,304,139,26,19,-1,-1,-1
516,93,142,91,16,11,-1,-1,-1
516,101,111,81,16,12,-1,-1,-1
516,384,653,346,54,47,-1,-1,-1
517,22,517,271,56,47,-1,-1,-1
517,86,313,142,26,19,-1,-1,-1
517,93,144,91,16,11,-1,-1,-1
517,101,111,81,16,12,-1,-1,-1
517,384,653,345,54,48,-1,-1,-1
518,22,517,271,57,47,-1,-1,-1
518,86,317,143,26,19,-1,-1,-1
518,93,146,92,16,12,-1,-1,-1
518,101,111,81,17,12,-1,-1,-1
518,384,653,345,54,48,-1,-1,-1
